generation,strategy,count,share
140,PROBER,179,0.895000
140,TFT,4,0.020000
141,ALLC,0,0.000000
141,ALLD,0,0.000000
141,CTFT,17,0.085000
141,GRIM,0,0.000000
141,PAVLOV,0,0.000000
141,PROBER,179,0.895000
141,TFT,4,0.020000
142,ALLC,0,0.000000
142,ALLD,0,0.000000
142,CTFT,17,0.085000
142,GRIM,0,0.000000
142,PAVLOV,0,0.000000
142,PROBER,179,0.895000
142,TFT,4,0.020000
143,ALLC,0,0.000000
143,ALLD,0,0.000000
143,CTFT,17,0.085000
143,GRIM,0,0.000000
143,PAVLOV,0,0.000000
143,PROBER,179,0.895000
143,TFT,4,0.020000
144,ALLC,0,0.000000
144,ALLD,0,0.000000
144,CTFT,17,0.085000
144,GRIM,0,0.000000
144,PAVLOV,0,0.000000
144,PROBER,179,0.895000
144,TFT,4,0.020000
145,ALLC,0,0.000000
145,ALLD,0,0.000000
145,CTFT,17,0.085000
145,GRIM,0,0.000000
145,PAVLOV,0,0.000000
145,PROBER,179,0.895000
145,TFT,4,0.020000
146,ALLC,0,0.000000
146,ALLD,0,0.000000
146,CTFT,17,0.085000
146,GRIM,0,0.000000
146,PAVLOV,0,0.000000
146,PROBER,179,0.895000
146,TFT,4,0.020000
147,ALLC,0,0.000000
147,ALLD,0,0.000000
147,CTFT,17,0.085000
147,GRIM,0,0.000000
147,PAVLOV,0,0.000000
147,PROBER,179,0.895000
147,TFT,4,0.020000
148,ALLC,0,0.000000
148,ALLD,0,0.000000
148,CTFT,17,0.085000
148,GRIM,0,0.000000
148,PAVLOV,0,0.000000
148,PROBER,179,0.895000
148,TFT,4,0.020000
149,ALLC,0,0.000000
149,ALLD,0,0.000000
149,CTFT,17,0.085000
149,GRIM,0,0.000000
149,PAVLOV,0,0.000000
149,PROBER,179,0.895000
149,TFT,4,0.020000
150,ALLC,0,0.000000
150,ALLD,0,0.000000
150,CTFT,17,0.085000
150,GRIM,0,0.000000
150,PAVLOV,0,0.000000
150,PROBER,179,0.895000
150,TFT,4,0.020000
151,ALLC,0,0.000000
151,ALLD,0,0.000000
151,CTFT,17,0.085000
151,GRIM,0,0.000000
151,PAVLOV,0,0.000000
151,PROBER,179,0.895000
151,TFT,4,0.020000
152,ALLC,0,0.000000
152,ALLD,0,0.000000
152,CTFT,17,0.085000
152,GRIM,0,0.000000
152,PAVLOV,0,0.000000
152,PROBER,179,0.895000
152,TFT,4,0.020000
153,ALLC,0,0.000000
153,ALLD,0,0.000000
153,CTFT,17,0.085000
153,GRIM,0,0.000000
153,PAVLOV,0,0.000000
153,PROBER,179,0.895000
153,TFT,4,0.020000
154,ALLC,0,0.000000
154,ALLD,0,0.000000
154,CTFT,17,0.085000
154,GRIM,0,0.000000
154,PAVLOV,0,0.000000
154,PROBER,179,0.895000
154,TFT,4,0.020000
155,ALLC,0,0.000000
155,ALLD,0,0.000000
155,CTFT,17,0.085000
155,GRIM,0,0.000000
155,PAVLOV,0,0.000000
155,PROBER,179,0.895000
155,TFT,4,0.020000
156,ALLC,0,0.000000
156,ALLD,0,0.000000
156,CTFT,17,0.085000
156,GRIM,0,0.000000
156,PAVLOV,0,0.000000
156,PROBER,179,0.895000
156,TFT,4,0.020000
157,ALLC,0,0.000000
157,ALLD,0,0.000000
157,CTFT,17,0.085000
157,GRIM,0,0.000000
157,PAVLOV,0,0.000000
157,PROBER,179,0.895000
157,TFT,4,0.020000
158,ALLC,0,0.000000
158,ALLD,0,0.000000
158,CTFT,17,0.085000
158,GRIM,0,0.000000
158,PAVLOV,0,0.000000
158,PROBER,179,0.895000
158,TFT,4,0.020000
159,ALLC,0,0.000000
159,ALLD,0,0.000000
159,CTFT,17,0.085000
159,GRIM,0,0.000000
159,PAVLOV,0,0.000000
159,PROBER,179,0.895000
159,TFT,4,0.020000
160,ALLC,0,0.000000
160,ALLD,0,0.000000
160,CTFT,17,0.085000
160,GRIM,0,0.000000
160,PAVLOV,0,0.000000
160,PROBER,179,0.895000
160,TFT,4,0.020000
161,ALLC,0,0.000000
161,ALLD,0,0.000000
161,CTFT,17,0.085000
161,GRIM,0,0.000000
161,PAVLOV,0,0.000000
161,PROBER,179,0.895000
161,TFT,4,0.020000
162,ALLC,0,0.000000
162,ALLD,0,0.000000
162,CTFT,17,0.085000
162,GRIM,0,0.000000
162,PAVLOV,0,0.000000
162,PROBER,179,0.895000
162,TFT,4,0.020000
163,ALLC,0,0.000000
163,ALLD,0,0.000000
163,CTFT,17,0.085000
163,GRIM,0,0.000000
163,PAVLOV,0,0.000000
163,PROBER,179,0.895000
163,TFT,4,0.020000
164,ALLC,0,0.000000
164,ALLD,0,0.000000
164,CTFT,17,0.085000
164,GRIM,0,0.000000
164,PAVLOV,0,0.000000
164,PROBER,179,0.895000
164,TFT,4,0.020000
165,ALLC,0,0.000000
165,ALLD,0,0.000000
165,CTFT,17,0.085000
165,GRIM,0,0.000000
165,PAVLOV,0,0.000000
165,PROBER,179,0.895000
165,TFT,4,0.020000
166,ALLC,0,0.000000
166,ALLD,0,0.000000
166,CTFT,17,0.085000
166,GRIM,0,0.000000
166,PAVLOV,0,0.000000
166,PROBER,179,0.895000
166,TFT,4,0.020000
167,ALLC,0,0.000000
167,ALLD,0,0.000000
167,CTFT,17,0.085000
167,GRIM,0,0.000000
167,PAVLOV,0,0.000000
167,PROBER,179,0.895000
167,TFT,4,0.020000
168,ALLC,0,0.000000
168,ALLD,0,0.000000
168,CTFT,17,0.085000
168,GRIM,0,0.000000
168,PAVLOV,0,0.000000
168,PROBER,179,0.895000
168,TFT,4,0.020000
169,ALLC,0,0.000000
169,ALLD,0,0.000000
169,CTFT,17,0.085000
169,GRIM,0,0.000000
169,PAVLOV,0,0.000000
169,PROBER,179,0.895000
169,TFT,4,0.020000
170,ALLC,0,0.000000
170,ALLD,0,0.000000
170,CTFT,17,0.085000
170,GRIM,0,0.000000
170,PAVLOV,0,0.000000
170,PROBER,179,0.895000
170,TFT,4,0.020000
171,ALLC,0,0.000000
171,ALLD,0,0.000000
171,CTFT,17,0.085000
171,GRIM,0,0.000000
171,PAVLOV,0,0.000000
171,PROBER,179,0.895000
171,TFT,4,0.020000
172,ALLC,0,0.000000
172,ALLD,0,0.000000
172,CTFT,17,0.085000
172,GRIM,0,0.000000
172,PAVLOV,0,0.000000
172,PROBER,179,0.895000
172,TFT,4,0.020000
173,ALLC,0,0.000000
173,ALLD,0,0.000000
173,CTFT,17,0.085000
173,GRIM,0,0.000000
173,PAVLOV,0,0.000000
173,PROBER,179,0.895000
173,TFT,4,0.020000
174,ALLC,0,0.000000
174,ALLD,0,0.000000
174,CTFT,17,0.085000
174,GRIM,0,0.000000
174,PAVLOV,0,0.000000
174,PROBER,179,0.895000
174,TFT,4,0.020000
175,ALLC,0,0.000000
175,ALLD,0,0.000000
175,CTFT,17,0.085000
175,GRIM,0,0.000000
175,PAVLOV,0,0.000000
175,PROBER,179,0.895000
175,TFT,4,0.020000
176,ALLC,0,0.000000
176,ALLD,0,0.000000
176,CTFT,17,0.085000
176,GRIM,0,0.000000
176,PAVLOV,0,0.000000
176,PROBER,179,0.895000
176,TFT,4,0.020000
177,ALLC,0,0.000000
177,ALLD,0,0.000000
177,CTFT,17,0.085000
177,GRIM,0,0.000000
177,PAVLOV,0,0.000000
177,PROBER,179,0.895000
177,TFT,4,0.020000
178,ALLC,0,0.000000
178,ALLD,0,0.000000
178,CTFT,17,0.085000
178,GRIM,0,0.000000
178,PAVLOV,0,0.000000
178,PROBER,179,0.895000
178,TFT,4,0.020000
179,ALLC,0,0.000000
179,ALLD,0,0.000000
179,CTFT,17,0.085000
179,GRIM,0,0.000000
179,PAVLOV,0,0.000000
179,PROBER,179,0.895000
179,TFT,4,0.020000
180,ALLC,0,0.000000
180,ALLD,0,0.000000
180,CTFT,17,0.085000
180,GRIM,0,0.000000
180,PAVLOV,0,0.000000
180,PROBER,179,0.895000
180,TFT,4,0.020000
181,ALLC,0,0.000000
181,ALLD,0,0.000000
181,CTFT,17,0.085000
181,GRIM,0,0.000000
181,PAVLOV,0,0.000000
181,PROBER,179,0.895000
181,TFT,4,0.020000
182,ALLC,0,0.000000
182,ALLD,0,0.000000
182,CTFT,17,0.085000
182,GRIM,0,0.000000
182,PAVLOV,0,0.000000
182,PROBER,179,0.895000
182,TFT,4,0.020000
183,ALLC,0,0.000000
183,ALLD,0,0.000000
183,CTFT,17,0.085000
183,GRIM,0,0.000000
183,PAVLOV,0,0.000000
183,PROBER,179,0.895000
183,TFT,4,0.020000
184,ALLC,0,0.000000
184,ALLD,0,0.000000
184,CTFT,17,0.085000
184,GRIM,0,0.000000
184,PAVLOV,0,0.000000
184,PROBER,179,0.895000
184,TFT,4,0.020000
185,ALLC,0,0.000000
185,ALLD,0,0.000000
185,CTFT,17,0.085000
185,GRIM,0,0.000000
185,PAVLOV,0,0.000000
185,PROBER,179,0.895000
185,TFT,4,0.020000
186,ALLC,0,0.000000
186,ALLD,0,0.000000
186,CTFT,17,0.085000
186,GRIM,0,0.000000
186,PAVLOV,0,0.000000
186,PROBER,179,0.895000
186,TFT,4,0.020000
187,ALLC,0,0.000000
187,ALLD,0,0.000000
187,CTFT,17,0.085000
187,GRIM,0,0.000000
187,PAVLOV,0,0.000000
187,PROBER,179,0.895000
187,TFT,4,0.020000
188,ALLC,0,0.000000
188,ALLD,0,0.000000
188,CTFT,17,0.085000
188,GRIM,0,0.000000
188,PAVLOV,0,0.000000
188,PROBER,179,0.895000
188,TFT,4,0.020000
189,ALLC,0,0.000000
189,ALLD,0,0.000000
189,CTFT,17,0.085000
189,GRIM,0,0.000000
189,PAVLOV,0,0.000000
189,PROBER,179,0.895000
189,TFT,4,0.020000
190,ALLC,0,0.000000
190,ALLD,0,0.000000
190,CTFT,17,0.085000
190,GRIM,0,0.000000
190,PAVLOV,0,0.000000
190,PROBER,179,0.895000
190,TFT,4,0.020000
191,ALLC,0,0.000000
191,ALLD,0,0.000000
191,CTFT,17,0.085000
191,GRIM,0,0.000000
191,PAVLOV,0,0.000000
191,PROBER,179,0.895000
191,TFT,4,0.020000
192,ALLC,0,0.000000
192,ALLD,0,0.000000
192,CTFT,17,0.085000
192,GRIM,0,0.000000
192,PAVLOV,0,0.000000
192,PROBER,179,0.895000
192,TFT,4,0.020000
193,ALLC,0,0.000000
193,ALLD,0,0.000000
193,CTFT,17,0.085000
193,GRIM,0,0.000000
193,PAVLOV,0,0.000000
193,PROBER,179,0.895000
193,TFT,4,0.020000
194,ALLC,0,0.000000
194,ALLD,0,0.000000
194,CTFT,17,0.085000
194,GRIM,0,0.000000
194,PAVLOV,0,0.000000
194,PROBER,179,0.895000
194,TFT,4,0.020000
195,ALLC,0,0.000000
195,ALLD,0,0.000000
195,CTFT,17,0.085000
195,GRIM,0,0.000000
195,PAVLOV,0,0.000000
195,PROBER,179,0.895000
195,TFT,4,0.020000
196,ALLC,0,0.000000
196,ALLD,0,0.000000
196,CTFT,17,0.085000
196,GRIM,0,0.000000
196,PAVLOV,0,0.000000
196,PROBER,179,0.895000
196,TFT,4,0.020000
197,ALLC,0,0.000000
197,ALLD,0,0.000000
197,CTFT,17,0.085000
197,GRIM,0,0.000000
197,PAVLOV,0,0.000000
197,PROBER,179,0.895000
197,TFT,4,0.020000
198,ALLC,0,0.000000
198,ALLD,0,0.000000
198,CTFT,17,0.085000
198,GRIM,0,0.000000
198,PAVLOV,0,0.000000
198,PROBER,179,0.895000
198,TFT,4,0.020000
199,ALLC,0,0.000000
199,ALLD,0,0.000000
199,CTFT,17,0.085000
199,GRIM,0,0.000000
199,PAVLOV,0,0.000000
199,PROBER,179,0.895000
199,TFT,4,0.020000
200,ALLC,0,0.000000
200,ALLD,0,0.000000
200,CTFT,17,0.085000
200,GRIM,0,0.000000
200,PAVLOV,0,0.000000
200,PROBER,179,0.895000
200,TFT,4,0.020000
